ticket,symbol,type,volume,open_price,close_price,profit,open_time,close_time,account_id,model_type,regime
8580420566,NZDUSD,SELL,0.78,0.59016,0.59077,-47.58,2026-03-12 06:26:20,2026-03-12 06:33:02,32128474,ICT_STANDARD,NORMAL (TRENDING)
8580454025,EURGBP,SELL,0.1,0.8629,0.86204,5.8100000000000005,2026-03-12 07:03:41,2026-03-12 13:22:03,32128474,ICT_STANDARD,NORMAL (TRENDING)
8580519358,GBPUSD,SELL,0.78,1.33918,1.34012,-73.32,2026-03-12 09:41:30,2026-03-12 11:30:20,32128474,ICT_STANDARD,NORMAL (TRENDING)
8580616494,Germany 40,SELL,1.4,23610.1,23673.3,-102.24,2026-03-12 10:41:16,2026-03-12 10:48:49,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8580518496,GBPJPY,BUY,0.78,212.488,212.6,27.51,2026-03-12 10:48:30,2026-03-12 12:06:19,32128474,ICT_STANDARD,NORMAL (TRENDING)
8581330590,BTCUSD,SELL,0.5,70629.385,70745.992,-58.3,2026-03-13 00:10:33,2026-03-13 00:11:42,32128474,ICT_STANDARD,NORMAL (TRENDING)
8581445659,AUDUSD,BUY,0.77,0.70667,0.70606,-46.97,2026-03-13 04:21:25,2026-03-13 04:34:22,32128474,ICT_STANDARD,NORMAL (TRENDING)
8581612721,US Tech 100,SELL,0.7,24435.2,24450.1,-10.43,2026-03-13 08:31:35,2026-03-13 08:36:27,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8581596008,US SP 500,SELL,0.7,6658.99,6668.1,-6.38,2026-03-13 08:39:12,2026-03-13 08:52:38,32128474,ICT_STANDARD,NORMAL (TRENDING)
8584001459,BTCUSD,BUY,0.38,72347.034,72505.179,30.05,2026-03-16 02:32:58,2026-03-16 02:58:36,32128474,ICT_STANDARD,NORMAL (TRENDING)
8584090404,XAUUSD,SELL,0.21,5015.98,5020.1,-86.52,2026-03-16 05:41:05,2026-03-16 05:54:06,32128474,ICT_STANDARD,NORMAL (TRENDING)
8584223476,USDJPY,BUY,0.76,159.238,159.333,22.66,2026-03-16 08:24:38,2026-03-16 09:13:52,32128474,ICT_STANDARD,NORMAL (TRENDING)
8584225240,USDJPY,BUY,0.76,159.239,159.119,-57.32,2026-03-16 10:21:56,2026-03-16 11:42:11,32128474,ICT_STANDARD,NORMAL (TRENDING)
8584564388,EURUSD,SELL,0.76,1.14953,1.14973,-15.2,2026-03-16 15:13:57,2026-03-16 15:17:17,32128474,ICT_STANDARD,NORMAL (TRENDING)
8584625885,XAGUSD,SELL,0.1,80.996,80.725,68.96,2026-03-16 18:31:26,2026-03-17 00:16:08,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8585028044,XAUUSD,SELL,0.58,5029.64,5030.73,-63.22,2026-03-17 03:21:30,2026-03-17 03:24:46,32128474,ICT_STANDARD,NORMAL (TRENDING)
8585542865,BTCUSD,BUY,0.15,73978.219,73672.09,-45.92,2026-03-17 15:22:41,2026-03-17 15:36:54,32128474,ICT_STANDARD,NORMAL (TRENDING)
8585561086,BTCUSD,BUY,0.15,73975.26,73662.09,-46.98,2026-03-17 15:26:25,2026-03-17 15:36:54,32128474,ICT_STANDARD,NORMAL (TRENDING)
8586111320,XAUUSD,BUY,0.1,5004.56,5000.03,-45.3,2026-03-18 07:44:07,2026-03-18 07:47:27,32128474,ICT_STANDARD,NORMAL (TRENDING)
8586800256,XAUUSD,SELL,0.1,4863.26,4854.15,72.88,2026-03-18 19:15:54,2026-03-18 19:33:02,32128474,ICT_STANDARD,NORMAL (TRENDING)
8587056584,GBPUSD,SELL,0.61,1.32896,1.32935,-23.79,2026-03-19 02:07:33,2026-03-19 02:11:05,32128474,ICT_STANDARD,NORMAL (TRENDING)
8587075585,XAUUSD,SELL,0.4,4861.74,4856.92,96.4,2026-03-19 02:54:44,2026-03-19 02:59:01,32128474,ICT_STANDARD,NORMAL (TRENDING)
8587089995,XAUUSD,SELL,0.41,4864.95,4861.9,64.05,2026-03-19 03:16:45,2026-03-19 03:21:35,32128474,ICT_STANDARD,NORMAL (TRENDING)
8587577963,GBPUSD,SELL,0.38,1.33013,1.33007,0.48,2026-03-19 12:42:57,2026-03-19 13:02:38,32128474,ICT_STANDARD,NORMAL (TRENDING)
8588441140,XAGUSD,BUY,0.64,72.329,72.101,-729.6,2026-03-20 09:44:26,2026-03-20 09:47:42,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8588670778,BTCUSD,BUY,0.01,70358.6,70518.826,1.6,2026-03-20 12:31:03,2026-03-20 13:26:43,32128474,ICT_STANDARD,NORMAL (TRENDING)
8588908044,XAGUSD,SELL,0.1,70.075,69.583,123.0,2026-03-20 16:14:39,2026-03-20 16:53:03,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590706924,XAGUSD,SELL,0.01,68.683,69.02,-16.85,2026-03-22 22:59:08,2026-03-22 23:01:50,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590769317,BTCUSD,SELL,0.06,67910.85,68074.474,-9.82,2026-03-23 00:17:17,2026-03-23 00:25:24,32128474,ICT_STANDARD,NORMAL (TRENDING)
8590812502,BTCUSD,SELL,0.02,67639.37,67762.545,-2.46,2026-03-23 00:59:05,2026-03-23 01:06:35,32128474,ICT_STANDARD,NORMAL (TRENDING)
8590812776,XAUUSD,BUY,0.05,4361.75,4342.42,-96.65,2026-03-23 00:59:27,2026-03-23 01:00:06,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590850553,XAUUSD,SELL,0.01,4413.46,4392.8,20.66,2026-03-23 01:50:11,2026-03-23 01:57:16,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590850560,XAGUSD,SELL,0.01,66.529,66.878,-17.45,2026-03-23 01:50:11,2026-03-23 01:53:30,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590850562,BTCUSD,SELL,0.01,67898.139,68002.957,-1.05,2026-03-23 01:50:12,2026-03-23 01:53:30,32128474,ICT_STANDARD,NORMAL (TRENDING)
8590873287,XAUUSD,SELL,0.01,4400.6,4384.07,16.53,2026-03-23 02:28:12,2026-03-23 02:32:22,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590873293,XAGUSD,SELL,0.01,66.498,65.946,27.6,2026-03-23 02:28:13,2026-03-23 02:32:20,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590897062,XAUUSD,BUY,0.01,4375.38,4363.95,-11.43,2026-03-23 03:03:12,2026-03-23 03:09:03,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590897071,XAGUSD,BUY,0.01,65.7,65.304,-19.8,2026-03-23 03:03:12,2026-03-23 03:09:03,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590897078,BTCUSD,BUY,0.01,68517.175,68411.444,-1.06,2026-03-23 03:03:13,2026-03-23 03:05:52,32128474,ICT_STANDARD,NORMAL (TRENDING)
8590922206,XAUUSD,SELL,0.01,4347.2,4355.91,-8.71,2026-03-23 03:40:11,2026-03-23 03:51:26,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590922218,BTCUSD,SELL,0.01,68140.02,68221.562,-0.82,2026-03-23 03:40:12,2026-03-23 04:30:00,32128474,ICT_STANDARD,NORMAL (TRENDING)
8590922209,XAGUSD,SELL,0.01,65.388,66.155,-38.35,2026-03-23 03:51:13,2026-03-23 04:57:15,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8590999759,XAUUSD,SELL,0.01,4327.22,4334.42,-7.2,2026-03-23 05:32:13,2026-03-23 05:34:39,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591040396,XAUUSD,SELL,0.01,4270.95,4282.37,-11.42,2026-03-23 06:07:17,2026-03-23 06:07:47,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591041308,XAGUSD,SELL,0.01,63.191,63.666,-23.75,2026-03-23 06:08:13,2026-03-23 06:14:32,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591094227,XAUUSD,SELL,0.01,4167.69,4191.79,-24.1,2026-03-23 06:48:13,2026-03-23 06:49:04,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591094236,XAGUSD,SELL,0.01,61.491,62.035,-27.2,2026-03-23 06:48:13,2026-03-23 06:48:49,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591131636,XAGUSD,SELL,0.01,62.887,63.348,-23.05,2026-03-23 07:38:40,2026-03-23 07:42:08,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591146103,BTCUSD,SELL,0.01,68205.6,68679.5,-4.74,2026-03-23 07:39:04,2026-03-23 08:15:07,32128474,ICT_STANDARD,NORMAL (TRENDING)
8591185921,XAGUSD,BUY,0.01,65.065,64.658,-20.35,2026-03-23 08:14:13,2026-03-23 08:16:55,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591218418,XAGUSD,SELL,0.01,64.366,64.545,-8.95,2026-03-23 08:51:14,2026-03-23 08:54:28,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591260545,XAUUSD,SELL,0.01,4282.85,4269.67,13.18,2026-03-23 09:35:57,2026-03-23 09:36:51,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591260825,XAUUSD,SELL,0.01,4281.83,4264.55,17.28,2026-03-23 09:36:15,2026-03-23 09:37:11,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591291564,XAGUSD,BUY,0.01,63.861,63.575,-14.3,2026-03-23 10:08:55,2026-03-23 10:37:31,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591295014,BTCUSD,BUY,0.01,68675.979,68553.744,-1.22,2026-03-23 10:11:52,2026-03-23 10:14:50,32128474,ICT_STANDARD,NORMAL (TRENDING)
8591350282,XAUUSD,BUY,0.01,4399.91,4457.6,57.69,2026-03-23 11:09:51,2026-03-23 11:11:25,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591350289,XAGUSD,BUY,0.01,68.929,67.869,-53.0,2026-03-23 11:09:51,2026-03-23 11:18:05,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591398970,BTCUSD,SELL,0.01,70402.474,69809.548,5.93,2026-03-23 11:49:56,2026-03-23 12:01:34,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591398958,XAUUSD,SELL,0.01,4393.09,4349.96,43.13,2026-03-23 11:49:57,2026-03-23 12:05:27,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591463743,XAUUSD,BUY,0.01,4437.05,4470.78,33.73,2026-03-23 12:45:57,2026-03-23 12:50:15,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591463999,XAGUSD,BUY,0.01,68.876,69.439,28.15,2026-03-23 12:46:06,2026-03-23 12:50:13,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591464092,BTCUSD,BUY,0.01,70608.6,71042.407,4.34,2026-03-23 12:50:39,2026-03-23 13:37:26,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591563300,XAUUSD,BUY,0.01,4491.77,4470.72,-21.05,2026-03-23 14:19:52,2026-03-23 14:40:33,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591563307,XAGUSD,BUY,0.01,70.162,69.774,-19.4,2026-03-23 14:19:52,2026-03-23 14:30:13,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591634992,XAUUSD,SELL,0.01,4439.04,4446.11,-7.07,2026-03-23 15:18:41,2026-03-23 15:21:54,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591634998,XAGUSD,SELL,0.01,69.585,69.706,-6.05,2026-03-23 15:18:42,2026-03-23 15:21:55,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591635009,BTCUSD,SELL,0.01,71106.118,70880.809,2.25,2026-03-23 15:18:43,2026-03-23 15:26:57,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591706710,BTCUSD,BUY,0.01,70421.535,70271.533,-1.5,2026-03-23 16:10:56,2026-03-23 16:19:56,32128474,ICT_STANDARD,NORMAL (TRENDING)
8591707253,BTCUSD,BUY,0.01,70349.17,70263.547,-0.86,2026-03-23 16:17:29,2026-03-23 16:21:45,32128474,ICT_STANDARD,NORMAL (TRENDING)
8591760536,BTCUSD,BUY,0.01,70492.359,70370.688,-1.22,2026-03-23 16:57:44,2026-03-23 17:20:54,32128474,ICT_STANDARD,NORMAL (TRENDING)
8591778879,XAUUSD,BUY,0.01,4396.11,4413.3,17.19,2026-03-23 17:10:02,2026-03-23 17:27:20,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591863419,XAGUSD,BUY,0.01,69.825,70.152,16.35,2026-03-23 18:25:52,2026-03-23 18:43:48,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591865573,XAUUSD,BUY,0.01,4426.79,4439.84,13.05,2026-03-23 18:28:00,2026-03-23 18:34:29,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591917996,XAGUSD,SELL,0.01,69.19,69.382,-9.6,2026-03-23 19:27:07,2026-03-23 19:30:25,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591917840,XAUUSD,SELL,0.01,4411.01,4421.59,-10.58,2026-03-23 19:28:34,2026-03-23 19:46:02,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8591993504,XAGUSD,BUY,0.01,69.125,69.273,7.4,2026-03-23 20:41:34,2026-03-23 20:44:38,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592035122,XAUUSD,SELL,0.01,4382.8,4400.75,-17.95,2026-03-23 22:11:57,2026-03-23 22:13:38,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592050943,BTCUSD,BUY,0.01,70694.919,70659.561,-0.35,2026-03-23 22:46:52,2026-03-23 22:50:05,32128474,ICT_STANDARD,NORMAL (TRENDING)
8592067428,XAUUSD,SELL,0.01,4437.47,4442.61,-5.14,2026-03-23 23:21:54,2026-03-23 23:24:53,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592094182,XAUUSD,SELL,0.01,4431.5,4420.36,11.14,2026-03-24 00:03:50,2026-03-24 00:14:52,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592094193,XAGUSD,SELL,0.01,69.342,68.979,18.15,2026-03-24 00:03:50,2026-03-24 00:14:51,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592131823,XAGUSD,SELL,0.01,67.996,68.191,-9.75,2026-03-24 00:49:04,2026-03-24 00:52:25,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592131865,XAGUSD,SELL,0.01,68.086,68.31,-11.2,2026-03-24 00:50:07,2026-03-24 00:53:25,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592154984,XAGUSD,BUY,0.01,67.595,67.434,-8.05,2026-03-24 01:24:52,2026-03-24 01:28:16,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592154982,XAUUSD,BUY,0.01,4356.97,4338.85,-18.12,2026-03-24 01:27:10,2026-03-24 01:41:37,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592202440,XAUUSD,SELL,0.01,4352.46,4356.5,-4.04,2026-03-24 02:50:49,2026-03-24 02:54:05,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592204003,XAUUSD,SELL,0.01,4357.8,4362.46,-4.66,2026-03-24 02:54:56,2026-03-24 02:58:45,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592225354,XAGUSD,SELL,0.01,67.137,66.733,20.2,2026-03-24 03:40:40,2026-03-24 03:45:53,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592243822,XAGUSD,SELL,0.01,66.801,66.539,13.1,2026-03-24 04:17:49,2026-03-24 04:22:34,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592338964,XAGUSD,BUY,0.01,69.314,69.367,2.65,2026-03-24 06:26:09,2026-03-24 06:26:12,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592374980,XAUUSD,BUY,0.01,4404.77,4420.36,15.59,2026-03-24 07:04:36,2026-03-24 07:10:25,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592428904,XAGUSD,BUY,0.01,70.061,70.316,12.75,2026-03-24 07:54:20,2026-03-24 07:56:21,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592428990,XAGUSD,BUY,0.01,70.042,69.816,-11.3,2026-03-24 07:54:32,2026-03-24 08:00:12,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592469029,BTCUSD,BUY,0.01,71009.214,70986.822,-0.22,2026-03-24 08:38:52,2026-03-24 08:42:40,32128474,ICT_STANDARD,NORMAL (TRENDING)
8592473217,XAGUSD,BUY,0.01,69.43,69.813,19.15,2026-03-24 08:42:56,2026-03-24 08:54:44,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592515542,XAGUSD,SELL,0.01,69.661,69.787,-6.3,2026-03-24 09:29:54,2026-03-24 09:34:40,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592550969,XAUUSD,SELL,0.01,4423.65,4430.11,-6.46,2026-03-24 10:07:49,2026-03-24 10:10:03,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592589355,XAGUSD,BUY,0.01,69.891,69.693,-9.9,2026-03-24 10:48:13,2026-03-24 10:49:43,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592587370,XAUUSD,BUY,0.01,4421.79,4430.01,8.22,2026-03-24 10:48:36,2026-03-24 10:52:03,32128474,ICT_STANDARD,NORMAL (TRENDING)
8592639935,BTCUSD,BUY,0.01,71052.037,71159.6,1.08,2026-03-24 11:29:27,2026-03-24 11:35:00,32128474,ICT_STANDARD,NORMAL (TRENDING)
8592644886,XAUUSD,BUY,0.01,4424.13,4417.38,-6.75,2026-03-24 11:33:32,2026-03-24 11:51:49,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8592753309,XAUUSD,BUY,0.01,4384.4,4380.21,-4.19,2026-03-24 13:03:36,2026-03-24 13:06:47,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593295374,XAUUSD,BUY,0.01,4482.89,4476.02,-6.87,2026-03-24 22:12:22,2026-03-24 22:25:20,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593327111,BTCUSD,BUY,0.01,70516.533,70667.378,1.51,2026-03-24 23:10:32,2026-03-24 23:21:53,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593339559,XAGUSD,BUY,0.01,72.221,72.441,11.0,2026-03-24 23:33:46,2026-03-24 23:36:19,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593343015,XAUUSD,BUY,0.01,4532.46,4543.45,10.99,2026-03-24 23:38:34,2026-03-24 23:39:36,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593362212,BTCUSD,BUY,0.01,70715.983,70634.063,-0.82,2026-03-25 00:10:43,2026-03-25 00:13:23,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593385219,XAUUSD,BUY,0.01,4565.13,4558.11,-7.02,2026-03-25 00:58:08,2026-03-25 01:00:05,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593404420,XAUUSD,BUY,0.01,4582.55,4591.49,8.94,2026-03-25 01:32:42,2026-03-25 01:47:09,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593429851,XAGUSD,SELL,0.01,73.667,73.454,10.65,2026-03-25 02:29:41,2026-03-25 02:30:18,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593447817,XAGUSD,BUY,0.01,73.523,73.369,-7.7,2026-03-25 03:09:26,2026-03-25 03:13:00,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593465473,XAUUSD,SELL,0.01,4568.41,4572.35,-3.94,2026-03-25 03:45:43,2026-03-25 03:46:14,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593484502,XAUUSD,BUY,0.01,4573.72,4571.76,-1.96,2026-03-25 04:32:57,2026-03-25 04:34:44,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593501505,BTCUSD,BUY,0.01,71153.753,71298.085,1.44,2026-03-25 05:07:41,2026-03-25 05:11:16,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593507603,XAGUSD,SELL,0.01,73.215,73.06,7.75,2026-03-25 05:17:40,2026-03-25 05:30:02,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593510628,XAUUSD,SELL,0.01,4563.63,4558.71,4.92,2026-03-25 05:22:45,2026-03-25 05:26:09,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593539337,BTCUSD,SELL,0.01,71099.918,71011.331,0.89,2026-03-25 06:02:56,2026-03-25 06:05:54,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593548961,XAUUSD,SELL,0.01,4534.24,4540.58,-6.34,2026-03-25 06:14:40,2026-03-25 06:15:35,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593543147,BTCUSD,SELL,0.01,71038.862,71082.711,-0.44,2026-03-25 06:15:02,2026-03-25 06:15:29,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593577728,XAGUSD,BUY,0.01,73.295,73.127,-8.4,2026-03-25 06:54:24,2026-03-25 06:55:21,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593610913,BTCUSD,BUY,0.01,71107.465,71176.938,0.69,2026-03-25 07:32:43,2026-03-25 07:40:02,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593622471,BTCUSD,SELL,0.01,70886.772,70800.09,0.87,2026-03-25 07:47:45,2026-03-25 08:11:17,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593631001,XAUUSD,SELL,0.01,4537.03,4541.86,-4.83,2026-03-25 07:58:42,2026-03-25 08:02:17,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593662974,XAGUSD,SELL,0.01,73.261,73.034,11.35,2026-03-25 08:34:40,2026-03-25 08:36:33,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593693980,XAUUSD,BUY,0.01,4562.01,4556.67,-5.34,2026-03-25 09:11:29,2026-03-25 09:23:45,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593699667,BTCUSD,BUY,0.01,71320.975,71285.577,-0.35,2026-03-25 09:17:41,2026-03-25 09:20:55,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593702588,BTCUSD,BUY,0.01,71322.852,71247.712,-0.75,2026-03-25 09:21:42,2026-03-25 09:23:41,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593737178,XAGUSD,BUY,0.01,72.669,73.034,18.25,2026-03-25 09:58:17,2026-03-25 10:54:29,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593737221,BTCUSD,BUY,0.01,71269.179,71307.244,0.38,2026-03-25 09:58:22,2026-03-25 09:58:49,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593737277,XAGUSD,BUY,0.01,72.588,72.976,19.4,2026-03-25 10:16:06,2026-03-25 10:53:42,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593853633,BTCUSD,SELL,0.01,71715.883,71601.347,1.15,2026-03-25 12:14:28,2026-03-25 12:16:38,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593858924,XAUUSD,SELL,0.01,4564.97,4555.03,9.94,2026-03-25 12:19:05,2026-03-25 12:23:20,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593859030,BTCUSD,SELL,0.01,71328.457,71427.203,-0.99,2026-03-25 12:19:14,2026-03-25 12:19:45,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593901623,XAUUSD,BUY,0.01,4552.27,4546.49,-5.78,2026-03-25 12:56:28,2026-03-25 12:59:45,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593901637,XAGUSD,BUY,0.01,72.88,72.735,-7.25,2026-03-25 12:56:36,2026-03-25 12:59:55,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593902463,XAGUSD,BUY,0.01,72.852,73.158,15.3,2026-03-25 12:57:27,2026-03-25 13:02:57,32128474,ICT_STANDARD,HIGH VOLATILITY (GARCH)
8593943525,BTCUSD,BUY,0.01,71910.252,71787.876,-1.22,2026-03-25 13:37:27,2026-03-25 13:38:34,32128474,ICT_STANDARD,NORMAL (TRENDING)
8593990530,BTCUSD,SELL,0.01,71320.236,71428.316,-1.08,2026-03-25 14:12:22,2026-03-25 14:16:15,32128474,ICT_STANDARD,NORMAL (TRENDING)
